OrderKey|CustomerKey|StoreKey|Order Date|Delivery Date|Currency Code
355301|703212|999999|2019-09-23|2019-09-26|EUR
355302|1222101|999999|2019-09-23|2019-09-26|USD
355400|1696957|999999|2019-09-24|2019-09-27|USD
355401|668400|170|2019-09-24|2019-09-24|EUR
355402|911275|999999|2019-09-24|2019-09-28|GBP
355403|896914|999999|2019-09-24|2019-09-25|EUR
355500|436217|999999|2019-09-25|2019-09-26|EUR
355501|1982585|610|2019-09-25|2019-09-25|USD
355502|822043|340|2019-09-25|2019-09-25|EUR
355503|1519696|540|2019-09-25|2019-09-25|USD
355504|82756|999999|2019-09-25|2019-09-30|AUD
355505|361207|999999|2019-09-25|2019-09-28|CAD
355600|1511524|999999|2019-09-26|2019-09-27|USD
355601|1801829|999999|2019-09-26|2019-09-29|USD
355602|848443|340|2019-09-26|2019-09-26|EUR
355603|812462|999999|2019-09-26|2019-09-30|EUR
355604|1487649|560|2019-09-26|2019-09-26|USD
355605|1565806|999999|2019-09-26|2019-09-29|USD
355606|1791480|999999|2019-09-26|2019-09-28|USD
355700|1170307|999999|2019-09-27|2019-10-01|GBP
355701|564832|999999|2019-09-27|2019-09-29|EUR
355702|230097|999999|2019-09-27|2019-09-30|CAD
355703|783405|290|2019-09-27|2019-09-27|EUR
355800|1921831|540|2019-09-28|2019-09-28|USD
355801|543214|255|2019-09-28|2019-09-28|EUR
355802|1461959|450|2019-09-28|2019-09-28|USD
355803|644367|999999|2019-09-28|2019-09-29|EUR
355804|587554|999999|2019-09-28|2019-10-01|EUR
355805|185079|999999|2019-09-28|2019-10-01|AUD
355806|1593504|999999|2019-09-28|2019-10-03|USD
355807|605931|999999|2019-09-28|2019-09-30|EUR
355808|1959163|999999|2019-09-28|2019-10-01|USD
356000|554244|999999|2019-09-30|2019-10-02|EUR
356001|331333|80|2019-09-30|2019-09-30|CAD
356002|70912|50|2019-09-30|2019-09-30|AUD
356100|476958|255|2019-10-01|2019-10-01|EUR
356101|1287628|470|2019-10-01|2019-10-01|USD
356102|1665912|560|2019-10-01|2019-10-01|USD
356103|1986637|999999|2019-10-01|2019-10-03|USD
356200|1749311|450|2019-10-02|2019-10-02|USD
356201|1698654|999999|2019-10-02|2019-10-05|USD
356202|982954|999999|2019-10-02|2019-10-06|GBP
356203|246343|999999|2019-10-02|2019-10-05|CAD
356204|1526760|999999|2019-10-02|2019-10-03|USD
356205|1309505|999999|2019-10-02|2019-10-03|USD
356300|965767|370|2019-10-03|2019-10-03|GBP
356301|399453|74|2019-10-03|2019-10-03|CAD
356302|1800673|999999|2019-10-03|2019-10-06|USD
356303|11954|999999|2019-10-03|2019-10-06|AUD
356304|1364215|999999|2019-10-03|2019-10-05|USD
356305|1713499|530|2019-10-03|2019-10-03|USD
356306|1751076|590|2019-10-03|2019-10-03|USD
356400|1588049|999999|2019-10-04|2019-10-09|USD
356401|296751|90|2019-10-04|2019-10-04|CAD
356402|888204|999999|2019-10-04|2019-10-08|EUR
356403|290299|999999|2019-10-04|2019-10-06|CAD
356500|1709381|999999|2019-10-05|2019-10-07|USD
356501|614651|140|2019-10-05|2019-10-05|EUR
356502|368956|999999|2019-10-05|2019-10-07|CAD
356503|1453190|585|2019-10-05|2019-10-05|USD
356504|1537138|660|2019-10-05|2019-10-05|USD
356505|2013519|540|2019-10-05|2019-10-05|USD
356506|1321099|650|2019-10-05|2019-10-05|USD
356507|1285377|430|2019-10-05|2019-10-05|USD
356508|1878744|570|2019-10-05|2019-10-05|USD
356700|1712400|999999|2019-10-07|2019-10-10|USD
356701|165675|999999|2019-10-07|2019-10-10|AUD
356702|556064|255|2019-10-07|2019-10-07|EUR
356800|1987938|999999|2019-10-08|2019-10-12|USD
356801|1063457|999999|2019-10-08|2019-10-11|GBP
356802|691575|999999|2019-10-08|2019-10-09|EUR
356803|452142|999999|2019-10-08|2019-10-09|EUR
356900|220723|999999|2019-10-09|2019-10-11|CAD
356901|1586829|550|2019-10-09|2019-10-09|USD
356902|1840166|999999|2019-10-09|2019-10-10|USD
356903|329590|80|2019-10-09|2019-10-09|CAD
356904|1571048|450|2019-10-09|2019-10-09|USD
356905|776370|290|2019-10-09|2019-10-09|EUR
357000|1913320|999999|2019-10-10|2019-10-12|USD
357001|1586099|999999|2019-10-10|2019-10-14|USD
357002|1615077|999999|2019-10-10|2019-10-15|USD
357003|1387753|999999|2019-10-10|2019-10-13|USD
357004|1418578|650|2019-10-10|2019-10-10|USD
357005|1417175|999999|2019-10-10|2019-10-12|USD
357006|347864|100|2019-10-10|2019-10-10|CAD
357100|1948210|610|2019-10-11|2019-10-11|USD
357101|1749733|500|2019-10-11|2019-10-11|USD
357102|1927146|585|2019-10-11|2019-10-11|USD
357103|20092|999999|2019-10-11|2019-10-12|AUD
357200|323150|999999|2019-10-12|2019-10-16|CAD
357201|1579342|585|2019-10-12|2019-10-12|USD
357202|1974809|590|2019-10-12|2019-10-12|USD
357203|160936|35|2019-10-12|2019-10-12|AUD
357204|1497505|999999|2019-10-12|2019-10-15|USD
357205|1019446|400|2019-10-12|2019-10-12|GBP
357206|174417|999999|2019-10-12|2019-10-13|AUD
357207|1564126|650|2019-10-12|2019-10-12|USD
357208|1524904|999999|2019-10-12|2019-10-13|USD
357400|1236336|999999|2019-10-14|2019-10-16|USD
357401|432567|999999|2019-10-14|2019-10-17|EUR
357402|1608010|490|2019-10-14|2019-10-14|USD
357500|683864|999999|2019-10-15|2019-10-17|EUR
357501|676444|120|2019-10-15|2019-10-15|EUR
357502|1925225|999999|2019-10-15|2019-10-16|USD
357503|1148509|380|2019-10-15|2019-10-15|GBP
357600|979905|999999|2019-10-16|2019-10-17|GBP
357601|1860271|590|2019-10-16|2019-10-16|USD
357602|214886|999999|2019-10-16|2019-10-19|CAD
357603|1559677|999999|2019-10-16|2019-10-18|USD
357604|853976|999999|2019-10-16|2019-10-18|EUR
357605|119077|999999|2019-10-16|2019-10-19|AUD
357700|658148|180|2019-10-17|2019-10-17|EUR
357701|615999|999999|2019-10-17|2019-10-21|EUR
357702|743687|999999|2019-10-17|2019-10-21|EUR
357703|1371582|999999|2019-10-17|2019-10-19|USD
357704|699302|999999|2019-10-17|2019-10-20|EUR
357705|662157|130|2019-10-17|2019-10-17|EUR
357706|614794|999999|2019-10-17|2019-10-20|EUR
357800|1142778|360|2019-10-18|2019-10-18|GBP
357801|690811|999999|2019-10-18|2019-10-21|EUR
357802|1734483|450|2019-10-18|2019-10-18|USD
357803|1352254|999999|2019-10-18|2019-10-20|USD
357900|1328575|999999|2019-10-19|2019-10-23|USD
357901|505235|999999|2019-10-19|2019-10-22|EUR
357902|826624|999999|2019-10-19|2019-10-21|EUR
357903|388173|90|2019-10-19|2019-10-19|CAD
357904|445754|999999|2019-10-19|2019-10-22|EUR
357905|1203222|999999|2019-10-19|2019-10-21|USD
357906|1427816|999999|2019-10-19|2019-10-22|USD
357907|822242|999999|2019-10-19|2019-10-24|EUR
357908|1173202|999999|2019-10-19|2019-10-21|GBP
358100|1363904|999999|2019-10-21|2019-10-23|USD
358101|725672|290|2019-10-21|2019-10-21|EUR
358102|885778|999999|2019-10-21|2019-10-24|EUR
358200|1573937|590|2019-10-22|2019-10-22|USD
358201|1795527|650|2019-10-22|2019-10-22|USD
358202|1923790|999999|2019-10-22|2019-10-27|USD
358203|1236924|999999|2019-10-22|2019-10-24|USD
358300|1501966|999999|2019-10-23|2019-10-26|USD
358301|655860|150|2019-10-23|2019-10-23|EUR
358302|1552941|999999|2019-10-23|2019-10-25|USD
358303|305321|999999|2019-10-23|2019-10-25|CAD
358304|2088365|530|2019-10-23|2019-10-23|USD
358305|1944331|550|2019-10-23|2019-10-23|USD
358400|1408901|999999|2019-10-24|2019-10-26|USD
358401|1868444|480|2019-10-24|2019-10-24|USD
358402|1930680|490|2019-10-24|2019-10-24|USD
358403|215985|999999|2019-10-24|2019-10-26|CAD
358404|450624|260|2019-10-24|2019-10-24|EUR
358405|1812524|605|2019-10-24|2019-10-24|USD
358406|267651|999999|2019-10-24|2019-10-25|CAD
358500|1000424|999999|2019-10-25|2019-10-29|GBP
358501|1114145|400|2019-10-25|2019-10-25|GBP
358502|1596469|570|2019-10-25|2019-10-25|USD
358503|682316|999999|2019-10-25|2019-10-27|EUR
358600|1066723|420|2019-10-26|2019-10-26|GBP
358601|865323|330|2019-10-26|2019-10-26|EUR
358602|1223905|480|2019-10-26|2019-10-26|USD
358603|421892|999999|2019-10-26|2019-10-28|EUR
358605|381255|999999|2019-10-26|2019-10-29|CAD
358606|548283|999999|2019-10-26|2019-10-29|EUR
358607|1553116|999999|2019-10-26|2019-10-28|USD
358608|546771|999999|2019-10-26|2019-10-29|EUR
358800|129881|10|2019-10-28|2019-10-28|AUD
358801|1533890|999999|2019-10-28|2019-10-30|USD
358802|1373034|510|2019-10-28|2019-10-28|USD
358900|301503|999999|2019-10-29|2019-10-31|CAD
358901|297196|999999|2019-10-29|2019-11-01|CAD
358902|1952591|999999|2019-10-29|2019-11-01|USD
358903|701565|290|2019-10-29|2019-10-29|EUR
359000|849032|310|2019-10-30|2019-10-30|EUR
359001|1716580|999999|2019-10-30|2019-11-01|USD
359002|1666208|999999|2019-10-30|2019-10-31|USD
359003|1155341|999999|2019-10-30|2019-11-02|GBP
359004|140809|50|2019-10-30|2019-10-30|AUD
359005|514941|999999|2019-10-30|2019-11-03|EUR
359100|1927474|605|2019-10-31|2019-10-31|USD
359101|529903|999999|2019-10-31|2019-11-02|EUR
359102|364298|999999|2019-10-31|2019-11-05|CAD
359103|1406434|999999|2019-10-31|2019-11-02|USD
359104|1330431|585|2019-10-31|2019-10-31|USD
359105|1291500|999999|2019-10-31|2019-11-05|USD
359106|1616760|999999|2019-10-31|2019-11-03|USD
359200|276337|999999|2019-11-01|2019-11-04|CAD
359201|1751123|440|2019-11-01|2019-11-01|USD
359202|346413|80|2019-11-01|2019-11-01|CAD
359203|285905|999999|2019-11-01|2019-11-02|CAD
359300|71280|999999|2019-11-02|2019-11-06|AUD
359302|603309|999999|2019-11-02|2019-11-04|EUR
359303|852385|330|2019-11-02|2019-11-02|EUR
359304|1970755|530|2019-11-02|2019-11-02|USD
359305|1817731|999999|2019-11-02|2019-11-06|USD
359306|1684194|430|2019-11-02|2019-11-02|USD
359307|1098793|999999|2019-11-02|2019-11-04|GBP
359308|1542716|500|2019-11-02|2019-11-02|USD
359500|1317960|999999|2019-11-04|2019-11-07|USD
359501|1542782|470|2019-11-04|2019-11-04|USD
359502|2015453|999999|2019-11-04|2019-11-09|USD
359600|1478112|999999|2019-11-05|2019-11-08|USD
359601|335180|999999|2019-11-05|2019-11-06|CAD
359602|1802138|999999|2019-11-05|2019-11-08|USD
359603|1533056|450|2019-11-05|2019-11-05|USD
359700|1664220|999999|2019-11-06|2019-11-09|USD
359701|2042034|570|2019-11-06|2019-11-06|USD
359702|329870|74|2019-11-06|2019-11-06|CAD
359703|93389|50|2019-11-06|2019-11-06|AUD
359704|988731|360|2019-11-06|2019-11-06|GBP
359705|508025|999999|2019-11-06|2019-11-07|EUR
359800|99126|999999|2019-11-07|2019-11-08|AUD
359801|876571|999999|2019-11-07|2019-11-10|EUR
359802|686201|120|2019-11-07|2019-11-07|EUR
359803|1095453|999999|2019-11-07|2019-11-12|GBP
359804|1911814|550|2019-11-07|2019-11-07|USD
359805|2093665|999999|2019-11-07|2019-11-08|USD
359806|340534|999999|2019-11-07|2019-11-11|CAD
359900|393362|999999|2019-11-08|2019-11-09|CAD
359901|1999327|999999|2019-11-08|2019-11-09|USD
359902|1420711|999999|2019-11-08|2019-11-10|USD
359903|1726596|605|2019-11-08|2019-11-08|USD
360000|553509|999999|2019-11-09|2019-11-11|EUR
360001|417285|230|2019-11-09|2019-11-09|EUR
360002|134218|60|2019-11-09|2019-11-09|AUD
360003|2039658|999999|2019-11-09|2019-11-10|USD
360004|1380029|999999|2019-11-09|2019-11-11|USD
360005|149899|999999|2019-11-09|2019-11-14|AUD
360006|205762|999999|2019-11-09|2019-11-12|CAD
360007|448224|999999|2019-11-09|2019-11-11|EUR
360008|1250066|510|2019-11-09|2019-11-09|USD
360200|27177|999999|2019-11-11|2019-11-15|AUD
360201|213798|90|2019-11-11|2019-11-11|CAD
360202|424306|999999|2019-11-11|2019-11-14|EUR
360300|143294|50|2019-11-12|2019-11-12|AUD
360301|1616063|999999|2019-11-12|2019-11-14|USD
360302|678582|999999|2019-11-12|2019-11-15|EUR
360303|1579524|999999|2019-11-12|2019-11-14|USD
360400|1516302|660|2019-11-13|2019-11-13|USD
360401|1041494|999999|2019-11-13|2019-11-15|GBP
360402|1156927|420|2019-11-13|2019-11-13|GBP
360403|872741|999999|2019-11-13|2019-11-14|EUR
360404|1906438|999999|2019-11-13|2019-11-17|USD
360405|109959|40|2019-11-13|2019-11-13|AUD
360500|237715|999999|2019-11-14|2019-11-16|CAD
360501|1838885|999999|2019-11-14|2019-11-16|USD
360502|8895|35|2019-11-14|2019-11-14|AUD
360503|1750821|500|2019-11-14|2019-11-14|USD
360504|1874299|999999|2019-11-14|2019-11-21|USD
360505|890948|310|2019-11-14|2019-11-14|EUR
360506|365353|100|2019-11-14|2019-11-14|CAD
360600|1244359|999999|2019-11-15|2019-11-18|USD
360601|830908|999999|2019-11-15|2019-11-19|EUR
360602|272429|999999|2019-11-15|2019-11-22|CAD
360603|1476736|999999|2019-11-15|2019-11-18|USD
360700|1739732|999999|2019-11-16|2019-11-19|USD
360701|1399523|510|2019-11-16|2019-11-16|USD
360702|110012|999999|2019-11-16|2019-11-19|AUD
360703|208950|100|2019-11-16|2019-11-16|CAD
360704|1771348|670|2019-11-16|2019-11-16|USD
360705|295916|999999|2019-11-16|2019-11-18|CAD
360706|571149|999999|2019-11-16|2019-11-20|EUR
360707|1997493|585|2019-11-16|2019-11-16|USD
360708|319114|999999|2019-11-16|2019-11-17|CAD
360900|1682175|999999|2019-11-18|2019-11-20|USD
360901|25323|999999|2019-11-18|2019-11-19|AUD
360902|1905232|620|2019-11-18|2019-11-18|USD
361000|1457796|999999|2019-11-19|2019-11-24|USD
361001|356612|999999|2019-11-19|2019-11-22|CAD
361002|142966|40|2019-11-19|2019-11-19|AUD
361003|93443|10|2019-11-19|2019-11-19|AUD
361100|1119655|999999|2019-11-20|2019-11-22|GBP
361101|1761821|999999|2019-11-20|2019-11-22|USD
361102|509827|220|2019-11-20|2019-11-20|EUR
361103|336239|999999|2019-11-20|2019-11-22|CAD
361104|671851|999999|2019-11-20|2019-11-21|EUR
361105|1813602|999999|2019-11-20|2019-11-24|USD
361200|1766631|999999|2019-11-21|2019-11-23|USD
361201|401492|999999|2019-11-21|2019-11-23|EUR
361202|1958528|500|2019-11-21|2019-11-21|USD
361203|267650|80|2019-11-21|2019-11-21|CAD
361204|1874080|999999|2019-11-21|2019-11-25|USD
361205|611177|999999|2019-11-21|2019-11-25|EUR
361206|807846|310|2019-11-21|2019-11-21|EUR
361300|2085522|999999|2019-11-22|2019-11-26|USD
361301|2013273|999999|2019-11-22|2019-11-26|USD
361302|1273486|999999|2019-11-22|2019-11-24|USD
361303|884860|340|2019-11-22|2019-11-22|EUR
361400|343065|999999|2019-11-23|2019-11-25|CAD
361401|1633410|480|2019-11-23|2019-11-23|USD
361402|1446103|999999|2019-11-23|2019-11-26|USD
361403|520338|999999|2019-11-23|2019-11-24|EUR
361404|1217954|620|2019-11-23|2019-11-23|USD
361405|308735|999999|2019-11-23|2019-11-25|CAD
361406|368611|999999|2019-11-23|2019-11-26|CAD
361407|1395240|999999|2019-11-23|2019-11-27|USD
361408|852444|999999|2019-11-23|2019-11-25|EUR
361600|2099389|585|2019-11-25|2019-11-25|USD
361601|1360163|999999|2019-11-25|2019-11-28|USD
361602|889817|999999|2019-11-25|2019-11-26|EUR
361700|1815871|999999|2019-11-26|2019-11-30|USD
361701|304068|80|2019-11-26|2019-11-26|CAD
361702|1629676|585|2019-11-26|2019-11-26|USD
361703|780159|999999|2019-11-26|2019-11-28|EUR
361800|814033|999999|2019-11-27|2019-12-02|EUR
361801|236872|999999|2019-11-27|2019-11-28|CAD
361802|1429991|999999|2019-11-27|2019-11-30|USD
361803|307128|999999|2019-11-27|2019-11-28|CAD
361804|1664583|999999|2019-11-27|2019-12-01|USD
361805|455008|999999|2019-11-27|2019-11-30|EUR
361900|272414|999999|2019-11-28|2019-11-29|CAD
361901|1936191|999999|2019-11-28|2019-12-01|USD
361902|858935|330|2019-11-28|2019-11-28|EUR
361903|341098|999999|2019-11-28|2019-11-30|CAD
361904|660051|999999|2019-11-28|2019-11-30|EUR
361905|448927|270|2019-11-28|2019-11-28|EUR
361906|906891|999999|2019-11-28|2019-12-02|GBP
362000|350496|999999|2019-11-29|2019-12-02|CAD
362001|517098|260|2019-11-29|2019-11-29|EUR
362002|1859512|605|2019-11-29|2019-11-29|USD
362003|1980023|999999|2019-11-29|2019-11-30|USD
362100|1847247|999999|2019-11-30|2019-12-02|USD
362101|1971754|999999|2019-11-30|2019-12-04|USD
362102|1288969|480|2019-11-30|2019-11-30|USD
362103|1015931|380|2019-11-30|2019-11-30|GBP
362104|415147|999999|2019-11-30|2019-12-03|EUR
362105|636655|140|2019-11-30|2019-11-30|EUR
362106|1947996|999999|2019-11-30|2019-12-03|USD
362107|1313785|540|2019-11-30|2019-11-30|USD
362108|494240|999999|2019-11-30|2019-12-04|EUR
362300|1337977|999999|2019-12-02|2019-12-05|USD
362301|1389527|999999|2019-12-02|2019-12-06|USD
362302|558726|999999|2019-12-02|2019-12-05|EUR
362400|427603|999999|2019-12-03|2019-12-07|EUR
362401|552079|240|2019-12-03|2019-12-03|EUR
362402|1925016|550|2019-12-03|2019-12-03|USD
362403|392942|80|2019-12-03|2019-12-03|CAD
362500|1782283|540|2019-12-04|2019-12-04|USD
362501|221381|80|2019-12-04|2019-12-04|CAD
362502|372186|999999|2019-12-04|2019-12-07|CAD
362503|363435|74|2019-12-04|2019-12-04|CAD
362504|361691|999999|2019-12-04|2019-12-08|CAD
362505|102075|999999|2019-12-04|2019-12-08|AUD
362600|1326748|999999|2019-12-05|2019-12-07|USD
362601|1253556|540|2019-12-05|2019-12-05|USD
362602|1546270|550|2019-12-05|2019-12-05|USD
362603|713291|999999|2019-12-05|2019-12-06|EUR
362604|1517872|999999|2019-12-05|2019-12-07|USD
362605|1862529|490|2019-12-05|2019-12-05|USD
362606|77278|999999|2019-12-05|2019-12-06|AUD
362700|1819935|999999|2019-12-06|2019-12-08|USD
362701|1363505|999999|2019-12-06|2019-12-09|USD
362702|1248217|480|2019-12-06|2019-12-06|USD
362703|551568|270|2019-12-06|2019-12-06|EUR
362800|1251360|585|2019-12-07|2019-12-07|USD
362801|1573343|999999|2019-12-07|2019-12-09|USD
362802|317217|999999|2019-12-07|2019-12-09|CAD
362803|1427596|999999|2019-12-07|2019-12-11|USD
362804|311142|100|2019-12-07|2019-12-07|CAD
362805|1436701|470|2019-12-07|2019-12-07|USD
362806|547021|999999|2019-12-07|2019-12-11|EUR
362807|2076169|650|2019-12-07|2019-12-07|USD
362808|1103236|999999|2019-12-07|2019-12-10|GBP
363000|1933265|999999|2019-12-09|2019-12-11|USD
363001|1281988|650|2019-12-09|2019-12-09|USD
363002|1959124|660|2019-12-09|2019-12-09|USD
363100|949448|999999|2019-12-10|2019-12-15|GBP
363101|524920|999999|2019-12-10|2019-12-12|EUR
363102|143836|999999|2019-12-10|2019-12-12|AUD
363103|1439617|550|2019-12-10|2019-12-10|USD
363200|1882871|999999|2019-12-11|2019-12-13|USD
363201|2005327|999999|2019-12-11|2019-12-13|USD
363202|279810|999999|2019-12-11|2019-12-17|CAD
363203|2097150|999999|2019-12-11|2019-12-14|USD
363204|1668090|999999|2019-12-11|2019-12-13|USD
363205|1557805|650|2019-12-11|2019-12-11|USD
363300|338118|999999|2019-12-12|2019-12-16|CAD
363301|629545|999999|2019-12-12|2019-12-13|EUR
363302|1272290|470|2019-12-12|2019-12-12|USD
363303|528153|999999|2019-12-12|2019-12-18|EUR
363304|512574|999999|2019-12-12|2019-12-13|EUR
363305|90464|40|2019-12-12|2019-12-12|AUD
363306|1593215|999999|2019-12-12|2019-12-15|USD
363400|1999538|470|2019-12-13|2019-12-13|USD
363401|1491814|999999|2019-12-13|2019-12-14|USD
363402|84402|35|2019-12-13|2019-12-13|AUD
363403|307930|999999|2019-12-13|2019-12-16|CAD
363404|1049405|999999|2019-12-13|2019-12-15|GBP
363500|1090531|999999|2019-12-14|2019-12-16|GBP
363501|1405454|999999|2019-12-14|2019-12-17|USD
363502|1570197|999999|2019-12-14|2019-12-18|USD
363503|1540547|999999|2019-12-14|2019-12-19|USD
363504|462556|260|2019-12-14|2019-12-14|EUR
363505|1661095|999999|2019-12-14|2019-12-18|USD
363506|267783|74|2019-12-14|2019-12-14|CAD
363507|1239466|470|2019-12-14|2019-12-14|USD
363508|1324839|490|2019-12-14|2019-12-14|USD
363509|1364112|620|2019-12-14|2019-12-14|USD
363510|929820|999999|2019-12-14|2019-12-17|GBP
363700|1318120|999999|2019-12-16|2019-12-20|USD
363701|989254|380|2019-12-16|2019-12-16|GBP
363702|1875792|999999|2019-12-16|2019-12-20|USD
363703|1660589|470|2019-12-16|2019-12-16|USD
363704|867712|999999|2019-12-16|2019-12-22|EUR
363705|1778557|999999|2019-12-16|2019-12-21|USD
363800|1573592|999999|2019-12-17|2019-12-19|USD
363801|357755|999999|2019-12-17|2019-12-24|CAD
363802|1570462|999999|2019-12-17|2019-12-20|USD
363803|1809495|999999|2019-12-17|2019-12-19|USD
363804|1227042|999999|2019-12-17|2019-12-21|USD
363805|1511398|540|2019-12-17|2019-12-17|USD
363806|1439965|650|2019-12-17|2019-12-17|USD
363807|1381227|999999|2019-12-17|2019-12-19|USD
363900|1511959|999999|2019-12-18|2019-12-21|USD
363901|1241848|999999|2019-12-18|2019-12-20|USD
363902|1260775|999999|2019-12-18|2019-12-21|USD
363903|815158|340|2019-12-18|2019-12-18|EUR
363904|1324581|660|2019-12-18|2019-12-18|USD
363905|874760|340|2019-12-18|2019-12-18|EUR
363906|1859745|999999|2019-12-18|2019-12-19|USD
363907|1268518|999999|2019-12-18|2019-12-21|USD
363908|1845296|999999|2019-12-18|2019-12-23|USD
363909|870007|330|2019-12-18|2019-12-18|EUR
363910|1387812|999999|2019-12-18|2019-12-21|USD
363911|336032|999999|2019-12-18|2019-12-19|CAD
364000|455639|999999|2019-12-19|2019-12-21|EUR
364001|178762|999999|2019-12-19|2019-12-21|AUD
364002|1185737|999999|2019-12-19|2019-12-24|GBP
364003|296652|999999|2019-12-19|2019-12-24|CAD
364004|40215|35|2019-12-19|2019-12-19|AUD
364005|1436185|999999|2019-12-19|2019-12-22|USD
