OrderKey|Line Number|ProductKey|Quantity|Unit Price|Net Price|Unit Cost
293905|1|454|2|404.85|360.3165|206.4
293905|2|445|7|838.5|838.5|385.59
293905|3|570|1|448.5|394.68|148.59
293905|4|2515|3|4.69|4.3617|2.394
293905|5|2034|2|125.991|110.872|64.233
293905|6|1624|5|284.7|250.536|94.328
293906|0|1499|2|434|386.26|199.584
293907|0|2509|1|5.684|5.684|2.898
293907|1|147|1|2754.9905|2727.4405|912.779
293908|0|606|1|448.5|448.5|206.25
293908|1|433|1|1453.5|1322.685|481.575
293908|2|2084|1|85.491|75.232|43.587
293908|3|1615|1|376.987|376.987|124.904
294000|0|1649|9|337.987|337.987|111.982
294000|1|1633|1|18.057|16.6124|8.307
294000|2|449|3|523.5|471.15|240.735
294000|3|136|2|332.4525|332.4525|152.8835
294001|0|1620|10|79.287|79.287|36.465
294002|0|1325|1|55.986|53.7465|25.746
294002|1|1804|5|28.8|28.8|14.679
294003|0|71|2|43.155|40.5657|19.845
294003|1|86|7|89.991|89.991|41.382
294004|0|1446|3|404.6|356.048|186.06
294005|0|409|1|489|489|249.3
294005|1|56|1|266.4|266.4|88.263
294005|2|91|1|134.991|134.991|44.721
294005|3|2043|2|599.346|557.3917|198.576
294006|0|2109|1|231.75|229.4325|118.152
294006|1|1510|3|180.6|157.122|92.078
294007|0|449|9|523.5|523.5|240.735
294008|0|1572|1|75.387|67.8483|34.671
294008|1|1498|2|420|373.8|193.144
294008|2|676|1|130.5|116.145|66.54
294008|3|1535|7|375.2|333.928|172.536
294008|4|2333|7|26.991|25.9113|13.761
294008|5|205|6|569.05|546.288|261.687
294100|0|1394|10|69.986|62.2875|23.184
294100|1|419|3|553.5|547.965|282.195
294101|0|2389|2|98.991|98.991|50.472
294101|1|1564|2|422.8|410.116|140.084
294102|0|1657|3|233.987|233.987|107.601
294103|0|743|2|19.425|19.2307|9.9
294103|1|1458|2|280|243.6|128.758
294104|0|1123|3|360.8|360.8|165.924
294104|1|502|2|135|135|44.73
294104|2|1637|1|23.387|20.3466|10.751
294105|0|2394|5|269.991|240.2919|137.646
294105|1|1327|1|65.786|65.786|21.798
294105|2|164|1|1512.59|1391.5828|501.1535
294200|0|2019|1|599.346|599.346|198.576
294200|1|118|3|161.4905|161.4905|82.3365
294200|2|854|2|193.5|193.5|88.98
294200|3|1448|3|358.4|354.816|164.822
294201|0|441|1|344.85|306.9165|175.815
294201|1|453|2|344.85|341.4015|175.815
294202|0|1469|3|280|280|128.758
294202|1|1479|2|434|381.92|199.584
294202|2|2115|4|789.75|702.8775|363.177
294203|0|506|2|1018.5|916.65|337.455
294203|1|441|1|344.85|344.85|175.815
294203|2|1456|2|421.4|421.4|193.788
294204|0|1534|2|557.2|551.628|184.618
294204|1|1755|4|58.41|56.0736|29.781
294204|2|1427|3|322|322|148.078
294205|0|1613|3|142.987|128.6883|72.904
294206|0|1494|5|291.2|291.2|133.91
294206|1|2507|2|6.636|6.5696|3.388
294206|2|1634|2|12.987|12.3376|6.617
294207|0|1473|3|376.6|357.77|173.18
294208|0|1698|2|6.291|5.4731|3.204
294209|0|1589|6|12.987|12.987|6.617
294209|1|2112|3|711.9|711.9|327.375
294209|2|8|2|53.991|51.8313|27.522
294210|0|1654|2|337.987|337.987|111.982
294211|0|2501|1|33.208|29.8872|16.926
294211|1|185|1|160.55|141.284|53.1905
294400|0|1522|2|532|473.48|176.26
294400|1|94|5|60.66|55.2006|30.924
294401|0|1470|1|180.6|180.6|92.078
294402|0|1413|2|418.6|406.042|192.5
294403|0|1590|1|29.757|29.757|9.854
294403|1|1631|2|16.458|16.458|7.566
294403|2|1439|2|421.4|421.4|193.788
294404|0|1783|2|38.7|34.056|19.728
294500|0|2067|7|599.346|599.346|198.576
294500|1|1473|1|376.6|327.642|173.18
294500|2|1574|2|77.987|74.8675|35.867
294501|0|684|6|240|240|110.37
294501|1|1488|7|420|420|193.144
294501|2|1690|2|15.291|13.6089|5.067
292807|2|1454|2|278.6|245.168|128.114
292808|0|1599|8|75.244|66.2147|34.606
292808|1|1320|1|37.786|37.786|17.374
292809|0|402|8|1948.5|1714.68|645.57
292809|1|439|1|838.5|830.115|385.59
292809|2|1365|7|40.586|37.7449|18.662
292810|0|1536|2|417.2|417.2|191.856
292810|1|1243|2|206.8|194.392|105.435
292810|2|1555|1|515.2|463.68|170.702
292811|0|1823|7|28.8|26.784|14.679
292811|1|451|1|838.5|746.265|385.59
292812|0|1574|1|77.987|70.1883|35.867
292812|1|787|3|14.25|14.25|7.26
292813|0|1446|1|404.6|404.6|186.06
292813|1|451|3|838.5|737.88|385.59
292813|2|1484|2|291.2|253.344|133.91
292813|3|1697|7|4.851|4.2203|2.475
292813|4|2496|1|13.986|13.2867|7.126
292813|5|1991|1|161.991|145.7919|74.493
292813|6|2491|3|34.986|34.986|17.836
292814|0|455|3|1378.5|1378.5|456.72
292815|0|423|4|898.5|898.5|413.19
292816|0|312|3|246.05|246.05|125.4475
292816|1|1454|3|278.6|247.954|128.114
292816|2|1606|4|207.987|207.987|95.641
292816|3|39|7|269.307|269.307|89.226
292817|0|2100|8|1327.5|1194.75|439.83
292817|1|159|4|1044.9905|1034.5405|480.5575
292818|0|1493|6|376.6|376.6|173.18
292818|1|1490|2|180.6|160.734|92.078
292818|2|649|3|136.5|136.5|69.585
292819|0|1945|1|2879.991|2879.991|954.198
292819|1|1598|5|75.244|65.4622|34.606
292900|0|1559|4|418.6|418.6|192.5
292900|1|419|3|553.5|481.545|282.195
292900|2|150|1|1125.7215|1013.1493|372.97
293000|0|1775|6|38.7|35.217|19.728
293001|0|620|10|285|282.15|131.055
293002|0|1333|2|46.186|39.7199|21.238
293003|0|1657|1|233.987|233.987|107.601
293003|1|436|7|553.5|503.685|282.195
293004|0|375|1|1048.5|964.62|482.16
293004|1|934|1|118.5|112.575|54.495
293004|2|1693|4|6.192|5.4489|2.844
293005|0|627|2|748.5|681.135|381.6
293005|1|656|1|237|213.3|108.99
293005|2|1645|1|75.244|66.9671|34.606
293006|0|1269|4|54.956|54.956|28.017
293006|1|1563|2|375.2|330.176|172.536
293006|2|949|2|294.8|265.32|97.669
293006|3|1249|1|54.989|48.3903|28.039
293100|0|1751|5|98.1|88.29|32.499
293100|1|344|1|549|483.12|279.9
293100|2|1855|1|1439.91|1439.91|734.112
293100|3|1125|1|479.82|465.4254|158.972
293101|0|2513|1|181.986|160.1476|60.298
293102|0|508|1|418.5|364.095|192.45
293102|1|2066|3|85.491|85.491|43.587
293102|2|1341|3|22.4|22.4|11.424
293102|3|1487|3|373.8|358.848|171.892
293103|0|513|3|148.5|148.5|75.705
293103|1|1679|1|4.95|4.95|2.52
293104|0|480|5|418.5|414.315|192.45
293105|0|1674|4|6.291|6.291|3.204
293105|1|1647|1|233.987|205.9085|107.601
293105|2|444|6|1378.5|1309.575|456.72
293105|3|727|7|282|276.36|129.675
293105|4|1134|4|350.9|315.81|161.37
293106|0|154|2|446.4715|392.8949|205.314
293106|1|1467|7|421.4|408.758|193.788
293107|0|1743|1|25.2|25.2|12.852
293107|1|1647|2|233.987|215.268|107.601
293107|2|163|2|1512.59|1512.59|501.1535
293107|3|818|2|17.25|16.56|7.935
293107|4|117|3|161.4905|158.2606|82.3365
293200|0|2499|1|33.208|33.208|16.926
293200|1|2493|1|34.986|34.986|17.836
293201|0|173|1|85.405|77.7185|43.5385
293201|1|706|4|118.5|106.65|60.42
293202|0|2092|1|711.9|612.234|327.375
293202|1|1447|5|418.6|418.6|192.5
293202|2|421|6|703.5|703.5|323.52
293202|3|1576|1|16.887|16.2115|8.606
293202|4|1593|7|18.057|18.057|8.307
293203|0|1686|6|6.291|5.536|3.204
293204|0|161|7|1512.59|1376.4569|501.1535
293204|1|782|2|19.425|19.425|9.9
293204|2|1506|1|403.2|366.912|185.416
293205|0|1479|3|434|381.92|199.584
293205|1|1622|8|284.7|284.7|94.328
293206|0|2299|3|91.791|82.6119|46.8
293206|1|1594|1|12.987|12.987|6.617
293206|2|125|4|136.23|119.8824|69.4545
293207|0|723|3|153|137.7|78
293207|1|648|2|118.5|118.5|60.42
293207|2|1651|1|207.987|207.987|95.641
293207|3|622|1|3442.5|3373.65|1140.57
293208|0|2070|1|125.991|114.6518|64.233
293208|1|1472|7|334.6|334.6|153.874
293209|0|1741|3|25.2|22.428|12.852
293300|0|429|10|899.85|899.85|413.805
293300|1|1705|1|6.192|6.192|2.844
293300|2|2102|5|711.9|711.9|327.375
293301|0|2108|6|457.2|457.2|233.091
293302|0|1166|5|181.5|181.5|92.532
293303|0|903|9|113.985|106.006|58.11
293304|0|2013|2|599.346|599.346|198.576
293304|1|1409|1|824.6|775.124|273.21
293304|2|1698|8|6.291|6.1651|3.204
293304|3|123|1|265.9905|250.031|122.322
293304|4|1356|2|50.386|43.3319|23.17
293304|5|277|3|456|428.64|232.484
293304|6|1387|3|40.586|40.586|18.662
293305|0|282|4|388.55|334.153|198.094
293305|1|10|1|53.991|53.451|27.522
293306|0|1788|2|38.7|37.152|19.728
293306|1|742|1|153|136.17|78
293307|0|1657|4|233.987|208.2484|107.601
293307|1|1679|10|4.95|4.95|2.52
293307|2|1684|1|15.201|15.201|5.04
293308|0|1647|1|233.987|233.987|107.601
293400|0|424|2|404.925|404.925|206.445
293400|1|1590|1|29.757|29.4594|9.854
293400|2|2164|2|1485|1277.1|492.012
293401|0|2106|1|789.75|789.75|363.177
293402|0|1355|3|46.186|43.4148|21.238
293403|0|1586|7|16.458|15.3059|7.566
293404|0|733|3|237|237|108.99
293405|0|495|2|208.5|191.82|106.305
293500|0|421|3|703.5|605.01|323.52
293501|0|1653|2|142.987|127.2584|72.904
293501|1|564|2|3748.5|3748.5|1241.955
293501|2|1610|6|376.987|335.5184|124.904
293501|3|78|2|36.495|36.495|16.785
293502|0|1440|2|264.6|246.078|121.674
293502|1|1652|8|233.987|212.9281|107.601
293503|0|1638|1|18.057|16.9735|8.307
293503|1|439|4|838.5|838.5|385.59
293504|0|422|2|1453.5|1453.5|481.575
293504|1|1820|6|28.8|28.8|14.679
293504|2|152|1|1125.7215|1125.7215|372.97
293505|0|458|1|344.85|300.0195|175.815
292410|1|1660|3|376.987|339.2883|124.904
292411|0|1601|2|207.987|183.0285|95.641
292411|1|2501|9|33.208|29.223|16.926
292411|2|49|8|179.955|179.955|82.755
292411|3|1631|1|16.458|16.458|7.566
292411|4|2503|3|13.986|13.986|7.126
292411|5|1558|1|532|526.68|176.26
292412|0|1454|7|278.6|250.74|128.114
292412|1|1805|2|28.8|28.8|14.679
292412|2|1521|1|434|399.28|199.584
292412|3|1678|1|15.201|13.9849|5.04
292412|4|666|8|244.5|212.715|112.44
292412|5|2102|4|711.9|626.472|327.375
292412|6|634|1|3748.5|3411.135|1241.955
292413|0|1830|1|1439.1|1439.1|733.698
292413|1|2508|1|6.636|5.9724|3.388
292413|2|451|1|838.5|838.5|385.59
292500|0|147|2|2754.9905|2479.4914|912.779
292500|1|188|4|111.055|111.055|51.072
292500|2|1591|7|16.458|14.6476|7.566
292501|0|1607|3|233.987|226.9673|107.601
292501|1|1989|1|599.346|599.346|198.576
292502|0|1424|7|280|280|128.758
292503|0|17|3|98.955|98.955|45.504
292504|0|2100|6|1327.5|1168.2|439.83
292504|1|1747|1|98.1|98.1|32.499
292504|2|424|10|404.925|404.925|206.445
292504|3|1370|2|66.416|59.1102|30.548
292504|4|422|1|1453.5|1453.5|481.575
292504|5|1492|2|334.6|331.254|153.874
292505|0|1690|3|15.291|15.291|5.067
292505|1|285|1|312.55|312.55|159.3435
292505|2|1654|6|337.987|337.987|111.982
292505|3|58|3|140.4|130.572|71.577
292506|0|1013|1|254.1|223.608|84.183
292506|1|144|2|284.9905|253.6415|145.293
292506|2|1862|2|2387.61|2387.61|791.064
292506|3|464|4|1018.5|987.945|337.455
292507|0|1467|1|421.4|366.618|193.788
292507|1|423|1|898.5|799.665|413.19
292508|0|1584|2|12.987|12.987|6.617
292508|1|1635|3|29.757|29.757|9.854
292509|0|1641|6|16.458|14.6476|7.566
292509|1|432|8|749.85|682.3635|382.29
292509|2|439|1|838.5|838.5|385.59
292510|0|1493|2|376.6|335.174|173.18
292510|1|1515|1|322|322|148.078
292510|2|1593|4|18.057|17.1541|8.307
292510|3|1645|4|75.244|65.4622|34.606
292510|4|65|2|162.9|151.497|74.916
292510|5|10|3|53.991|53.991|27.522
292511|0|1657|3|233.987|210.5883|107.601
292511|1|1442|6|740.6|740.6|245.378
292512|0|1307|4|74.8|68.068|34.397
292512|1|1569|1|418.6|368.368|192.5
292512|2|420|1|749.85|719.856|382.29
292512|3|1546|2|422.8|418.572|140.084
292513|0|450|2|1378.5|1378.5|456.72
292513|1|1580|2|284.7|259.077|94.328
292513|2|1379|4|32.2|32.2|14.812
292514|0|2440|9|8.991|8.7212|4.581
292515|0|1545|1|375.2|322.672|172.536
292516|0|446|1|329.925|300.2317|168.21
292516|1|1656|1|207.987|183.0285|95.641
292516|2|123|1|265.9905|234.0716|122.322
292517|0|312|3|246.05|221.445|125.4475
292600|0|416|3|1453.5|1453.5|481.575
292600|1|1742|3|25.2|21.672|12.852
292601|0|1443|1|824.6|750.386|273.21
292602|0|1574|3|77.987|77.987|35.867
292602|1|1025|2|216.59|190.5992|99.605
292603|0|2055|5|599.346|533.4179|198.576
292603|1|171|5|94.05|80.883|43.2535
292603|2|1324|1|54.586|50.7649|25.102
292604|0|1474|2|291.2|291.2|133.91
292604|1|1689|2|4.482|3.9441|2.286
292604|2|439|3|838.5|838.5|385.59
292605|0|1444|8|322|283.36|148.078
292605|1|850|3|346.35|346.35|114.75
292606|0|1949|2|251.991|236.8715|128.475
292607|0|1597|7|75.244|75.244|34.606
292608|0|1402|4|61.334|55.2006|28.21
292609|0|2516|4|4.69|4.0334|2.394
292609|1|1047|2|371.8|338.338|170.973
292609|2|427|10|703.5|703.5|323.52
292610|0|441|1|344.85|300.0195|175.815
292610|1|1511|3|320.6|320.6|147.434
292610|2|1127|3|360.8|360.8|165.924
292611|0|721|1|372|342.24|123.255
292612|0|675|2|328.5|325.215|108.84
292612|1|444|1|1378.5|1226.865|456.72
292613|0|1648|2|142.987|124.3986|72.904
292614|0|1698|1|6.291|5.9135|3.204
292615|0|2516|3|4.69|4.221|2.394
292616|0|1650|4|376.987|339.2883|124.904
292616|1|747|1|19.425|16.7055|9.9
292616|2|121|5|113.9905|107.151|58.1115
292617|0|174|8|123.405|112.2985|40.888
292617|1|2036|3|85.491|80.3615|43.587
292617|2|1274|1|57.343|57.343|29.238
292700|0|1527|3|375.2|375.2|172.536
292700|1|996|6|205.59|189.1428|94.545
292701|0|429|1|899.85|899.85|413.805
292701|1|440|4|329.925|329.925|168.21
292702|0|313|1|255.55|227.4395|130.283
292702|1|439|3|838.5|737.88|385.59
292702|2|419|3|553.5|553.5|282.195
292703|0|422|6|1453.5|1424.43|481.575
292704|0|180|3|65.55|60.306|33.421
292704|1|1588|2|18.057|18.057|8.307
292705|0|469|1|148.5|148.5|75.705
292705|1|1603|8|142.987|142.987|72.904
292706|0|1027|4|254.1|254.1|84.183
292706|1|132|5|190|190|96.8715
292706|2|1844|9|1636.2|1636.2|752.427
292706|3|1659|5|337.987|337.987|111.982
292707|0|531|1|1018.5|875.91|337.455
292708|0|451|2|838.5|746.265|385.59
292708|1|1580|9|284.7|284.7|94.328
292709|0|434|4|898.5|898.5|413.19
292709|1|2024|1|85.491|85.491|43.587
292709|2|1360|2|65.786|65.786|21.798
292710|0|1068|5|469.7|469.7|155.617
292711|0|1570|3|557.2|557.2|184.618
292800|0|1660|7|376.987|376.987|124.904
292800|1|731|7|193.5|166.41|88.98
292800|2|238|6|540.55|540.55|248.577
292800|3|161|1|1512.59|1376.4569|501.1535
292800|4|438|4|1378.5|1254.435|456.72
292801|0|430|4|404.925|356.334|206.445
292801|1|454|5|404.85|404.85|206.4
292801|2|1403|3|66.416|66.416|30.548
292802|0|256|1|388.55|361.3515|198.094
292802|1|429|2|899.85|800.8665|413.805
292803|0|1622|1|284.7|284.7|94.328
292804|0|149|1|1125.7215|1125.7215|372.97
292804|1|435|4|404.925|368.4817|206.445
292805|0|2510|7|5.684|5.684|2.898
292805|1|1455|2|406|365.4|186.704
292806|0|22|3|120.6|104.922|55.458
292807|0|1372|1|50.386|50.386|23.17
292807|1|1496|5|403.2|362.88|185.416
292012|0|660|4|238.5|238.5|109.68
292013|0|157|2|1044.9905|1044.9905|480.5575
292013|1|1546|2|422.8|422.8|140.084
292013|2|1643|1|75.244|75.244|34.606
292014|0|186|1|85.405|85.405|43.5385
292014|1|243|3|388.55|338.0385|198.094
292015|0|1644|2|75.244|69.9769|34.606
292015|1|1905|1|443.7|443.7|204.039
292015|2|1621|3|16.887|16.7181|8.606
292015|3|1469|5|280|280|128.758
292100|0|1602|2|233.987|203.5686|107.601
292100|1|439|4|838.5|763.035|385.59
292101|0|1668|8|6.291|5.4731|3.204
292101|1|1593|5|18.057|16.6124|8.307
292101|2|2096|1|789.75|789.75|363.177
292101|3|1767|3|30.6|26.928|14.076
292102|0|1413|3|418.6|418.6|192.5
292103|0|378|2|1137|1137|522.87
292104|0|1917|1|443.7|443.7|204.039
292104|1|1306|6|74.8|65.824|34.397
292104|2|1342|2|58.8|52.92|19.488
292105|0|1451|4|375.2|348.936|172.536
292105|1|783|8|20.25|20.25|10.32
292105|2|1457|1|264.6|264.6|121.674
292105|3|1430|3|418.6|364.182|192.5
292106|0|85|1|89.991|78.2921|41.382
292107|0|189|3|120.555|120.555|55.442
292107|1|1601|3|207.987|183.0285|95.641
292108|0|1423|2|264.6|232.848|121.674
292108|1|1448|1|358.4|311.808|164.822
292109|0|159|3|1044.9905|1044.9905|480.5575
292110|0|1521|7|434|434|199.584
292111|0|133|2|332.4525|305.8563|152.8835
292111|1|1600|5|75.244|67.7196|34.606
292111|2|1778|2|38.7|34.83|19.728
292111|3|2100|3|1327.5|1327.5|439.83
292112|0|443|7|523.5|523.5|240.735
292112|1|1701|2|4.482|3.8993|2.286
292112|2|1420|3|278.6|270.242|128.114
292112|3|1675|6|6.201|6.201|2.853
292113|0|1600|3|75.244|75.244|34.606
292113|1|1537|3|515.2|515.2|170.702
292114|0|458|1|344.85|344.85|175.815
292114|1|1595|3|29.757|26.7813|9.854
292115|0|1461|3|431.2|396.704|198.296
292115|1|1565|4|357|328.44|164.178
292115|2|125|1|136.23|118.5201|69.4545
292115|3|1600|3|75.244|65.4622|34.606
292116|0|2512|3|181.986|181.986|60.298
292116|1|2075|6|161.991|160.371|74.493
292116|2|1764|3|42.12|42.12|21.474
292116|3|1618|2|76.687|76.687|35.269
292116|4|568|2|748.5|666.165|381.6
292117|0|1646|6|207.987|207.987|95.641
292117|1|2510|1|5.684|5.0019|2.898
292117|2|354|4|574.425|545.7037|292.86
292117|3|2065|1|89.991|89.991|45.882
292118|0|691|6|354|354|117.285
292118|1|1523|8|418.6|418.6|192.5
292119|0|168|4|122.55|122.55|56.354
292120|0|1578|1|284.7|284.7|94.328
292120|1|1682|3|8.091|7.12|3.717
292120|2|2102|6|711.9|647.829|327.375
292120|3|1630|3|29.757|27.0788|9.854
292121|0|2068|2|179.991|156.5921|82.773
292121|1|1697|3|4.851|4.3173|2.475
292121|2|1485|2|322|280.14|148.078
292122|0|1395|4|23.786|22.8345|10.934
292122|1|90|2|134.991|130.9412|44.721
292123|0|1693|1|6.192|5.387|2.844
292123|1|1336|1|61.334|54.5872|28.21
292123|2|1781|6|38.7|34.056|19.728
292124|0|444|1|1378.5|1378.5|456.72
292125|0|1530|1|372.4|372.4|171.248
292125|1|1652|1|233.987|233.987|107.601
292125|2|1509|3|434|407.96|199.584
292125|3|428|2|1453.5|1453.5|481.575
292200|0|438|3|1378.5|1199.295|456.72
292200|1|146|5|2754.9905|2754.9905|912.779
292200|2|1339|3|50.386|50.386|23.17
292200|3|440|1|329.925|310.1295|168.21
292201|0|1620|2|79.287|71.3583|36.465
292201|1|1484|6|291.2|285.376|133.91
292301|0|1595|10|29.757|29.757|9.854
292301|1|1688|6|7.992|7.6723|3.672
292302|0|1430|1|418.6|418.6|192.5
292302|1|1530|1|372.4|372.4|171.248
292302|2|1391|4|55.986|50.9472|25.746
292302|3|1356|1|50.386|50.386|23.17
292302|4|1413|7|418.6|368.368|192.5
292303|0|531|2|1018.5|1018.5|337.455
292303|1|445|2|838.5|804.96|385.59
292303|2|1671|4|4.491|3.9969|2.286
292303|3|1632|2|23.387|21.7499|10.751
292303|4|4|1|19.413|19.413|9.9
292303|6|2029|3|89.991|89.991|45.882
292304|0|1545|4|375.2|375.2|172.536
292304|1|2359|1|269.991|269.991|137.646
292305|0|1401|4|56.266|56.266|25.872
292305|1|1592|10|23.387|20.8144|10.751
292306|0|1703|1|4.851|4.851|2.475
292307|0|1377|1|22.4|22.4|11.424
292307|1|524|3|268.5|268.5|123.48
292307|2|428|2|1453.5|1293.615|481.575
292308|0|1476|5|403.2|346.752|185.416
292309|0|83|1|89.991|83.6916|41.382
292310|0|1289|1|85.789|85.789|43.736
292310|1|1579|6|284.7|259.077|94.328
292310|2|340|2|1228.5|1228.5|564.945
292310|3|158|6|1044.9905|1044.9905|480.5575
292310|4|2498|4|33.208|29.223|16.926
292310|5|2504|4|13.986|12.3076|7.126
292400|0|456|6|838.5|763.035|385.59
292400|1|1689|2|4.482|4.482|2.286
292400|2|2061|4|599.346|599.346|198.576
292400|3|2360|3|179.991|167.3916|91.764
292400|4|1443|3|824.6|733.894|273.21
292400|5|1687|3|6.192|5.9443|2.844
292401|0|141|4|284.9905|247.9417|145.293
292401|1|760|4|20.85|18.5565|10.635
292402|0|1413|1|418.6|418.6|192.5
292403|0|1559|1|418.6|389.298|192.5
292404|0|1544|10|333.2|293.216|153.23
292404|1|1811|2|28.8|26.208|14.679
292404|2|795|1|20.85|20.85|10.635
292404|3|1578|1|284.7|284.7|94.328
292404|4|1789|1|38.7|34.056|19.728
292404|5|1678|2|15.201|15.201|5.04
292404|6|1225|2|1100|946|364.452
292405|0|1449|1|420|420|193.144
292406|0|430|3|404.925|376.5802|206.445
292406|1|1790|1|38.7|33.669|19.728
292407|0|496|1|268.5|230.91|123.48
292408|0|1573|1|76.687|69.7851|35.269
292409|0|1579|7|284.7|281.853|94.328
292409|1|1473|2|376.6|376.6|173.18
292409|2|141|6|284.9905|259.3413|145.293
292409|3|1635|5|29.757|29.757|9.854
292409|4|2505|3|13.986|13.986|7.126
292409|5|2111|2|789.75|726.57|363.177
292409|6|2494|2|4.116|3.7044|2.1
292410|0|1236|3|206.8|186.12|105.435
291709|0|1356|3|50.386|43.3319|23.17
291709|1|110|1|119.691|106.5249|55.044
291709|3|1034|2|319|277.53|105.688
291710|0|449|3|523.5|523.5|240.735
291711|0|1624|3|284.7|284.7|94.328
291711|1|1414|3|358.4|322.56|164.822
291711|2|1437|4|278.6|259.098|128.114
291711|3|1920|1|116.991|101.7821|59.643
291712|0|397|1|1048.5|1048.5|482.16
291712|1|2381|1|179.991|179.991|91.764
291712|2|1669|1|6.201|5.3948|2.853
291712|3|1585|1|29.757|25.591|9.854
291712|4|1619|6|77.987|77.987|35.867
291712|5|46|2|134.955|134.955|68.805
291712|6|2387|2|269.991|237.592|137.646
291713|0|332|6|208.05|208.05|106.0675
291713|1|496|1|268.5|268.5|123.48
291713|2|1937|3|251.991|231.8317|128.475
291713|3|122|3|265.9905|234.0716|122.322
291714|0|1398|1|40.586|37.3391|18.662
291714|1|1245|1|184.8|184.8|94.215
291715|0|164|4|1512.59|1512.59|501.1535
291715|1|2510|2|5.684|5.2861|2.898
291715|2|2490|6|20.986|20.986|10.696
291715|3|459|7|404.85|404.85|206.4
291715|4|2515|6|4.69|4.3617|2.394
291800|0|1578|1|284.7|284.7|94.328
291800|1|1560|3|462|415.8|212.464
291801|0|72|1|43.155|38.8395|19.845
291802|0|301|2|303.05|303.05|154.508
291803|0|314|3|293.55|258.324|149.663
291803|1|64|7|162.9|151.497|74.916
291804|0|1450|4|431.2|383.768|198.296
291804|1|1386|1|37.786|34.0074|17.374
291804|2|1552|2|557.2|512.624|184.618
291804|3|1655|7|376.987|376.987|124.904
291805|0|342|8|898.5|898.5|413.19
291805|1|586|2|163.5|145.515|83.355
291806|0|2114|3|231.75|231.75|118.152
291806|1|1636|1|16.458|14.6476|7.566
291806|2|564|2|3748.5|3486.105|1241.955
291807|0|1803|3|28.8|25.056|14.679
